edad,sexo,cve_ent,decil,personas,año
25,MASCULINO,24,3,366,2020
21,FEMENINO,24,1,366,2020
20,FEMENINO,24,4,437,2020
24,MASCULINO,24,8,437,2020
19,FEMENINO,24,1,437,2020
19,FEMENINO,24,3,393,2020
22,FEMENINO,24,9,393,2020
26,FEMENINO,24,3,359,2020
23,FEMENINO,24,8,359,2020
25,FEMENINO,24,2,359,2020
25,MASCULINO,24,9,359,2020
22,FEMENINO,24,6,359,2020
26,FEMENINO,24,5,386,2020
29,FEMENINO,24,9,386,2020
24,FEMENINO,24,10,386,2020
27,FEMENINO,24,1,386,2020
24,FEMENINO,24,9,307,2020
18,MASCULINO,24,7,307,2020
20,FEMENINO,24,8,307,2020
21,FEMENINO,24,7,307,2020
18,FEMENINO,24,1,257,2020
29,FEMENINO,24,1,257,2020
21,FEMENINO,24,8,257,2020
22,FEMENINO,24,8,257,2020
29,FEMENINO,24,3,257,2020
26,FEMENINO,24,6,257,2020
20,FEMENINO,24,5,310,2020
26,MASCULINO,24,2,310,2020
28,MASCULINO,24,2,298,2020
24,MASCULINO,24,8,298,2020
22,FEMENINO,24,8,298,2020
26,FEMENINO,24,9,298,2020
21,FEMENINO,24,5,387,2020
29,MASCULINO,24,3,387,2020
23,FEMENINO,24,8,387,2020
24,FEMENINO,24,2,387,2020
20,FEMENINO,24,6,479,2020
23,FEMENINO,24,4,479,2020
28,FEMENINO,24,1,479,2020
27,FEMENINO,24,7,479,2020
26,FEMENINO,24,2,479,2020
24,FEMENINO,24,1,177,2020
20,FEMENINO,24,5,177,2020
25,FEMENINO,24,5,177,2020
19,MASCULINO,24,4,177,2020
28,FEMENINO,24,10,386,2020
28,MASCULINO,24,5,386,2020
22,MASCULINO,24,6,386,2020
18,MASCULINO,24,6,386,2020
21,FEMENINO,24,7,241,2020
20,FEMENINO,24,6,241,2020
29,FEMENINO,24,10,241,2020
29,FEMENINO,24,7,241,2020
28,FEMENINO,24,2,179,2020
23,FEMENINO,24,2,179,2020
20,MASCULINO,24,1,179,2020
21,FEMENINO,24,1,179,2020
26,FEMENINO,24,9,287,2020
28,MASCULINO,24,8,287,2020
19,FEMENINO,24,3,287,2020
28,FEMENINO,24,4,259,2020
27,MASCULINO,24,8,259,2020
26,FEMENINO,24,8,259,2020
27,MASCULINO,24,4,259,2020
22,MASCULINO,24,2,213,2020
19,FEMENINO,24,7,213,2020
18,FEMENINO,24,10,478,2020
25,FEMENINO,24,3,478,2020
28,FEMENINO,24,9,246,2020
29,FEMENINO,24,5,246,2020
28,FEMENINO,24,2,246,2020
23,FEMENINO,24,2,246,2020
20,MASCULINO,24,3,246,2020
18,MASCULINO,24,3,246,2020
22,FEMENINO,24,5,246,2020
18,FEMENINO,24,4,246,2020
21,FEMENINO,24,10,224,2020
27,FEMENINO,24,9,224,2020
20,FEMENINO,24,2,202,2020
26,FEMENINO,24,3,202,2020
19,MASCULINO,24,1,221,2020
20,FEMENINO,24,6,179,2020
23,FEMENINO,24,9,179,2020
19,MASCULINO,24,7,248,2020
24,FEMENINO,24,6,248,2020
18,MASCULINO,24,6,248,2020
25,FEMENINO,24,1,248,2020
24,MASCULINO,24,1,226,2020
23,FEMENINO,24,1,226,2020
21,MASCULINO,24,1,187,2020
18,FEMENINO,24,4,187,2020
22,FEMENINO,24,1,187,2020
23,FEMENINO,24,1,187,2020
18,FEMENINO,24,1,187,2020
28,FEMENINO,24,1,187,2020
29,FEMENINO,24,1,187,2020
24,MASCULINO,24,1,250,2020
28,FEMENINO,24,2,250,2020
26,FEMENINO,24,2,250,2020
24,FEMENINO,24,2,182,2020
22,FEMENINO,24,2,182,2020
26,FEMENINO,24,4,182,2020
24,FEMENINO,24,3,231,2020
18,FEMENINO,24,2,231,2020
20,MASCULINO,24,1,231,2020
18,FEMENINO,24,2,231,2020
20,FEMENINO,24,4,231,2020
28,FEMENINO,24,2,231,2020
18,MASCULINO,24,2,213,2020
22,FEMENINO,24,10,213,2020
21,FEMENINO,24,10,213,2020
29,FEMENINO,24,3,158,2020
23,FEMENINO,24,10,158,2020
18,FEMENINO,24,10,158,2020
26,FEMENINO,24,5,158,2020
22,FEMENINO,24,5,158,2020
23,MASCULINO,24,3,158,2020
19,FEMENINO,24,2,264,2020
28,FEMENINO,24,2,264,2020
25,FEMENINO,24,5,264,2020
26,MASCULINO,24,3,260,2020
29,FEMENINO,24,9,260,2020
24,FEMENINO,24,9,260,2020
29,FEMENINO,24,6,234,2020
24,FEMENINO,24,10,219,2020
27,FEMENINO,24,7,219,2020
24,FEMENINO,24,2,219,2020
27,FEMENINO,24,1,219,2020
26,FEMENINO,24,2,219,2020
24,FEMENINO,24,7,219,2020
20,FEMENINO,24,8,180,2020
24,MASCULINO,24,8,180,2020
29,FEMENINO,24,1,180,2020
19,MASCULINO,24,2,246,2020
28,FEMENINO,24,4,211,2020
25,FEMENINO,24,9,211,2020
23,FEMENINO,24,3,211,2020
28,FEMENINO,24,5,229,2020
18,MASCULINO,24,7,229,2020
23,FEMENINO,24,5,229,2020
24,MASCULINO,24,9,229,2020
20,FEMENINO,24,6,229,2020
23,MASCULINO,24,2,229,2020
29,FEMENINO,24,6,240,2020
24,MASCULINO,24,9,240,2020
21,FEMENINO,24,5,240,2020
20,MASCULINO,24,7,240,2020
20,MASCULINO,24,2,240,2020
19,FEMENINO,24,3,240,2020
20,FEMENINO,24,8,240,2020
18,FEMENINO,24,5,240,2020
18,FEMENINO,24,6,240,2020
28,MASCULINO,24,5,240,2020
19,FEMENINO,24,5,240,2020
19,FEMENINO,24,1,219,2020
19,FEMENINO,24,6,219,2020
21,FEMENINO,24,6,219,2020
23,FEMENINO,24,4,219,2020
21,FEMENINO,24,5,245,2020
18,FEMENINO,24,1,245,2020
18,FEMENINO,24,3,245,2020
24,FEMENINO,24,4,245,2020
27,FEMENINO,24,3,245,2020
26,FEMENINO,24,6,245,2020
24,MASCULINO,24,6,245,2020
20,FEMENINO,24,6,245,2020
24,FEMENINO,24,7,245,2020
21,MASCULINO,24,7,245,2020
21,FEMENINO,24,7,245,2020
26,FEMENINO,24,2,245,2020
26,FEMENINO,24,1,245,2020
27,FEMENINO,24,1,245,2020
28,FEMENINO,24,1,245,2020
25,MASCULINO,24,4,178,2020
20,FEMENINO,24,7,178,2020
19,FEMENINO,24,2,178,2020
28,FEMENINO,24,2,178,2020
29,FEMENINO,24,6,178,2020
22,FEMENINO,24,2,178,2020
29,FEMENINO,24,8,178,2020
21,FEMENINO,24,9,327,2020
23,MASCULINO,24,9,327,2020
21,FEMENINO,24,9,327,2020
20,FEMENINO,24,9,327,2020
28,FEMENINO,24,3,215,2020
21,FEMENINO,24,6,215,2020
29,FEMENINO,24,5,215,2020
25,FEMENINO,24,3,174,2020
20,FEMENINO,24,8,174,2020
24,FEMENINO,24,1,174,2020
23,FEMENINO,24,3,255,2020
22,FEMENINO,24,7,255,2020
18,FEMENINO,24,7,255,2020
18,FEMENINO,24,7,255,2020
19,FEMENINO,24,2,255,2020
25,FEMENINO,24,2,242,2020
22,FEMENINO,24,2,303,2020
20,FEMENINO,24,2,303,2020
25,FEMENINO,24,2,303,2020
24,FEMENINO,24,9,208,2020
20,FEMENINO,24,9,208,2020
23,FEMENINO,24,6,208,2020
26,FEMENINO,24,3,208,2020
18,FEMENINO,24,3,208,2020
18,FEMENINO,24,3,208,2020
23,FEMENINO,24,4,231,2020
19,MASCULINO,24,4,231,2020
22,FEMENINO,24,3,231,2020
21,MASCULINO,24,1,231,2020
22,FEMENINO,24,2,189,2020
29,FEMENINO,24,1,189,2020
18,FEMENINO,24,1,189,2020
25,FEMENINO,24,1,189,2020
18,FEMENINO,24,3,189,2020
18,MASCULINO,24,3,189,2020
29,FEMENINO,24,5,189,2020
27,FEMENINO,24,1,210,2020
29,FEMENINO,24,4,210,2020
20,FEMENINO,24,8,210,2020
22,FEMENINO,24,7,210,2020
18,MASCULINO,24,3,210,2020
20,FEMENINO,24,1,210,2020
25,FEMENINO,24,8,210,2020
28,MASCULINO,24,4,228,2020
20,FEMENINO,24,4,228,2020
23,FEMENINO,24,5,228,2020
24,FEMENINO,24,2,228,2020
19,FEMENINO,24,2,228,2020
25,FEMENINO,24,2,245,2020
23,MASCULINO,24,2,245,2020
19,FEMENINO,24,2,245,2020
26,MASCULINO,24,2,245,2020
23,FEMENINO,24,2,245,2020
25,MASCULINO,24,4,245,2020
27,FEMENINO,24,4,245,2020
27,FEMENINO,24,5,245,2020
19,FEMENINO,24,7,247,2020
22,FEMENINO,24,4,247,2020
18,FEMENINO,24,4,247,2020
24,FEMENINO,24,3,247,2020
20,MASCULINO,24,6,247,2020
19,FEMENINO,24,8,247,2020
19,FEMENINO,24,8,247,2020
18,FEMENINO,24,9,241,2020
27,FEMENINO,24,5,241,2020
27,FEMENINO,24,10,241,2020
20,FEMENINO,24,8,241,2020
24,FEMENINO,24,9,241,2020
19,MASCULINO,24,3,254,2020
18,FEMENINO,24,3,254,2020
29,FEMENINO,24,3,254,2020
25,MASCULINO,24,1,172,2020
21,MASCULINO,24,1,172,2020
28,FEMENINO,24,1,172,2020
25,FEMENINO,24,6,172,2020
18,FEMENINO,24,6,172,2020
22,FEMENINO,24,6,172,2020
26,FEMENINO,24,2,258,2020
21,FEMENINO,24,2,258,2020
23,FEMENINO,24,3,258,2020
23,FEMENINO,24,2,258,2020
29,FEMENINO,24,3,170,2020
19,FEMENINO,24,9,404,2020
25,FEMENINO,24,7,404,2020
21,FEMENINO,24,1,241,2020
18,FEMENINO,24,4,241,2020
24,FEMENINO,24,1,213,2020
22,FEMENINO,24,3,213,2020
27,FEMENINO,25,4,227,2020
22,MASCULINO,25,4,227,2020
23,FEMENINO,25,9,244,2020
24,FEMENINO,25,10,276,2020
27,FEMENINO,25,8,303,2020
27,FEMENINO,25,10,249,2020
24,MASCULINO,25,5,149,2020
21,FEMENINO,25,4,234,2020
24,MASCULINO,25,7,170,2020
24,FEMENINO,25,7,170,2020
22,FEMENINO,25,9,241,2020
29,FEMENINO,25,3,232,2020
29,MASCULINO,25,7,246,2020
29,FEMENINO,25,9,297,2020
26,MASCULINO,25,10,256,2020
28,FEMENINO,25,4,281,2020
23,FEMENINO,25,5,222,2020
26,FEMENINO,25,2,350,2020
25,FEMENINO,25,7,224,2020
24,FEMENINO,25,9,261,2020
25,FEMENINO,25,4,280,2020
29,FEMENINO,25,8,281,2020
19,FEMENINO,25,9,267,2020
26,FEMENINO,25,6,241,2020
22,MASCULINO,25,3,208,2020
19,FEMENINO,25,5,291,2020
20,MASCULINO,25,9,318,2020
20,FEMENINO,25,9,318,2020
22,FEMENINO,25,4,292,2020
24,FEMENINO,25,2,314,2020
22,MASCULINO,25,9,198,2020
23,FEMENINO,25,9,214,2020
29,FEMENINO,25,10,234,2020
22,FEMENINO,25,10,234,2020
27,MASCULINO,25,10,207,2020
23,FEMENINO,25,8,184,2020
23,MASCULINO,25,7,187,2020
22,FEMENINO,25,3,193,2020
18,MASCULINO,25,9,211,2020
22,FEMENINO,25,9,209,2020
29,FEMENINO,25,4,209,2020
28,FEMENINO,25,1,204,2020
26,FEMENINO,25,1,204,2020
20,MASCULINO,25,8,204,2020
25,FEMENINO,25,7,217,2020
23,FEMENINO,25,7,199,2020
26,MASCULINO,25,4,200,2020
24,MASCULINO,25,8,200,2020
26,FEMENINO,25,8,200,2020
29,FEMENINO,25,5,205,2020
22,FEMENINO,25,10,205,2020
25,FEMENINO,25,10,205,2020
27,FEMENINO,25,7,227,2020
24,FEMENINO,25,4,244,2020
26,FEMENINO,25,6,244,2020
26,MASCULINO,25,5,287,2020
23,FEMENINO,25,8,202,2020
18,FEMENINO,25,5,202,2020
26,FEMENINO,25,9,216,2020
26,FEMENINO,25,7,216,2020
25,FEMENINO,25,9,216,2020
22,MASCULINO,25,9,216,2020
25,MASCULINO,25,5,175,2020
25,MASCULINO,25,10,236,2020
18,FEMENINO,25,10,236,2020
28,MASCULINO,25,10,240,2020
28,FEMENINO,25,9,240,2020
22,FEMENINO,25,10,148,2020
29,FEMENINO,25,3,214,2020
21,MASCULINO,25,6,214,2020
28,FEMENINO,25,9,228,2020
26,MASCULINO,25,7,249,2020
19,MASCULINO,25,8,244,2020
18,FEMENINO,25,9,225,2020
22,FEMENINO,25,10,225,2020
20,FEMENINO,25,7,204,2020
23,FEMENINO,25,9,230,2020
25,MASCULINO,25,9,230,2020
27,FEMENINO,25,8,239,2020
21,FEMENINO,25,5,209,2020
26,FEMENINO,25,1,209,2020
25,FEMENINO,25,5,209,2020
23,FEMENINO,25,3,197,2020
26,FEMENINO,25,9,212,2020
22,MASCULINO,25,5,212,2020
20,FEMENINO,25,3,197,2020
23,FEMENINO,25,8,394,2020
26,FEMENINO,25,10,270,2020
22,FEMENINO,25,9,272,2020
19,FEMENINO,25,7,208,2020
26,FEMENINO,25,2,177,2020
22,FEMENINO,25,2,177,2020
28,FEMENINO,25,8,217,2020
25,MASCULINO,25,8,168,2020
24,FEMENINO,25,7,187,2020
22,FEMENINO,25,7,201,2020
27,MASCULINO,25,8,225,2020
21,MASCULINO,25,8,225,2020
21,FEMENINO,25,10,253,2020
23,FEMENINO,25,5,218,2020
20,FEMENINO,25,2,217,2020
28,FEMENINO,25,7,243,2020
28,MASCULINO,25,9,243,2020
25,FEMENINO,25,7,213,2020
29,FEMENINO,25,10,213,2020
27,MASCULINO,25,6,221,2020
26,FEMENINO,25,6,221,2020
24,FEMENINO,25,5,172,2020
24,MASCULINO,25,10,282,2020
23,FEMENINO,25,10,282,2020
29,FEMENINO,25,2,254,2020
26,FEMENINO,25,8,203,2020
24,FEMENINO,25,9,195,2020
20,MASCULINO,25,9,217,2020
22,FEMENINO,25,9,217,2020
18,MASCULINO,25,7,217,2020
20,FEMENINO,25,10,210,2020
23,FEMENINO,25,9,213,2020
20,MASCULINO,25,6,186,2020
18,FEMENINO,25,7,199,2020
28,FEMENINO,25,10,199,2020
25,MASCULINO,25,9,212,2020
19,MASCULINO,25,9,241,2020
18,FEMENINO,25,9,241,2020
27,FEMENINO,25,7,217,2020
27,FEMENINO,25,5,217,2020
29,FEMENINO,25,8,355,2020
25,FEMENINO,25,8,355,2020
21,MASCULINO,25,3,224,2020
26,FEMENINO,25,5,213,2020
23,MASCULINO,25,10,189,2020
22,FEMENINO,25,6,266,2020
27,FEMENINO,25,9,225,2020
19,FEMENINO,25,5,229,2020
22,FEMENINO,25,8,202,2020
23,FEMENINO,25,2,226,2020
28,FEMENINO,25,3,150,2020
25,MASCULINO,25,7,150,2020
23,FEMENINO,25,7,150,2020
18,FEMENINO,25,7,323,2020
20,FEMENINO,25,10,229,2020
22,FEMENINO,25,8,201,2020
26,FEMENINO,25,5,307,2020
26,FEMENINO,25,3,219,2020
26,FEMENINO,25,5,216,2020
18,FEMENINO,25,8,231,2020
28,FEMENINO,25,3,231,2020
22,FEMENINO,25,9,251,2020
29,MASCULINO,25,5,319,2020
24,FEMENINO,25,8,319,2020
23,FEMENINO,25,9,252,2020
25,MASCULINO,25,5,252,2020
18,FEMENINO,25,5,252,2020
26,FEMENINO,25,5,268,2020
21,FEMENINO,25,5,243,2020
27,FEMENINO,25,7,260,2020
25,FEMENINO,25,7,260,2020
24,FEMENINO,25,9,260,2020
23,MASCULINO,25,8,260,2020
22,MASCULINO,25,8,260,2020
25,MASCULINO,25,3,187,2020
25,FEMENINO,25,3,187,2020
20,FEMENINO,25,5,450,2020
25,FEMENINO,25,9,450,2020
24,FEMENINO,25,5,450,2020
24,FEMENINO,25,10,259,2020
18,FEMENINO,25,10,259,2020
21,FEMENINO,25,7,204,2020
26,FEMENINO,25,8,204,2020
25,FEMENINO,25,8,236,2020
29,FEMENINO,25,2,254,2020
19,MASCULINO,25,8,472,2020
28,FEMENINO,25,1,210,2020
29,MASCULINO,25,7,242,2020
25,MASCULINO,25,7,242,2020
26,FEMENINO,25,8,205,2020
28,FEMENINO,25,7,176,2020
25,FEMENINO,25,9,220,2020
23,MASCULINO,25,5,221,2020
25,FEMENINO,25,6,221,2020
27,FEMENINO,25,5,203,2020
23,MASCULINO,25,9,181,2020
21,FEMENINO,25,2,262,2020
28,FEMENINO,25,8,228,2020
21,FEMENINO,25,8,214,2020
29,FEMENINO,25,10,226,2020
28,FEMENINO,25,7,189,2020
24,MASCULINO,25,9,274,2020
23,FEMENINO,25,9,231,2020
28,FEMENINO,25,10,238,2020
28,MASCULINO,25,4,178,2020
25,FEMENINO,25,10,190,2020
20,FEMENINO,25,7,212,2020
24,FEMENINO,25,6,230,2020
29,MASCULINO,25,8,198,2020
28,FEMENINO,25,8,198,2020
27,MASCULINO,25,8,198,2020
28,FEMENINO,25,4,229,2020
21,FEMENINO,25,8,229,2020
24,MASCULINO,25,6,233,2020
27,FEMENINO,25,6,233,2020
18,MASCULINO,25,1,278,2020
19,FEMENINO,25,3,278,2020
25,FEMENINO,25,5,232,2020
27,FEMENINO,25,6,232,2020
20,FEMENINO,25,9,232,2020
24,MASCULINO,25,4,186,2020
19,FEMENINO,25,9,233,2020
23,MASCULINO,25,8,233,2020
28,FEMENINO,25,3,236,2020
27,FEMENINO,25,9,236,2020
23,FEMENINO,25,5,311,2020
18,MASCULINO,25,6,198,2020
26,FEMENINO,25,6,201,2020
25,FEMENINO,25,7,201,2020
19,FEMENINO,25,8,220,2020
21,FEMENINO,25,9,201,2020
23,MASCULINO,25,9,237,2020
29,MASCULINO,25,10,212,2020
24,FEMENINO,25,10,212,2020
22,FEMENINO,25,10,212,2020
19,FEMENINO,25,4,251,2020
25,MASCULINO,25,7,217,2020
23,MASCULINO,25,9,217,2020
19,MASCULINO,25,8,229,2020
24,FEMENINO,25,5,229,2020
22,FEMENINO,25,5,212,2020
23,MASCULINO,25,10,244,2020
20,MASCULINO,25,3,226,2020
29,FEMENINO,25,5,195,2020
19,FEMENINO,25,6,238,2020
23,FEMENINO,25,9,263,2020
27,MASCULINO,25,7,225,2020
26,FEMENINO,25,4,225,2020
26,FEMENINO,25,9,205,2020
21,FEMENINO,25,7,255,2020
28,FEMENINO,25,10,255,2020
18,FEMENINO,25,6,209,2020
24,MASCULINO,25,10,239,2020
24,MASCULINO,25,3,227,2020
24,FEMENINO,25,10,220,2020
26,FEMENINO,25,10,220,2020
27,FEMENINO,25,10,220,2020
26,FEMENINO,25,10,220,2020
22,FEMENINO,25,9,220,2020
26,FEMENINO,25,5,197,2020
29,MASCULINO,25,5,197,2020
18,FEMENINO,25,6,197,2020
22,FEMENINO,25,5,197,2020
26,MASCULINO,25,10,197,2020
29,MASCULINO,25,9,202,2020
27,MASCULINO,25,10,202,2020
22,FEMENINO,25,9,202,2020
24,MASCULINO,25,7,199,2020
22,MASCULINO,25,8,190,2020
23,FEMENINO,25,10,190,2020
24,FEMENINO,25,9,190,2020
26,MASCULINO,25,7,190,2020
26,FEMENINO,25,9,267,2020
25,MASCULINO,25,4,267,2020
25,FEMENINO,25,5,267,2020
19,FEMENINO,25,8,267,2020
25,FEMENINO,25,7,267,2020
26,FEMENINO,25,6,267,2020
22,FEMENINO,25,8,267,2020
29,FEMENINO,25,9,219,2020
27,FEMENINO,25,4,219,2020
19,MASCULINO,25,7,219,2020
24,FEMENINO,25,6,213,2020
23,FEMENINO,25,4,238,2020
28,MASCULINO,25,9,211,2020
24,MASCULINO,25,6,211,2020
28,FEMENINO,25,7,196,2020
20,FEMENINO,25,7,196,2020
21,FEMENINO,25,5,196,2020
26,FEMENINO,25,9,196,2020
19,FEMENINO,25,2,196,2020
18,MASCULINO,25,6,198,2020
25,FEMENINO,25,6,198,2020
28,FEMENINO,25,9,198,2020
22,FEMENINO,25,7,198,2020
21,FEMENINO,25,4,220,2020
20,FEMENINO,25,3,220,2020
26,FEMENINO,25,2,220,2020
20,FEMENINO,25,6,178,2020
20,FEMENINO,25,7,217,2020
22,FEMENINO,25,6,217,2020
26,FEMENINO,25,9,207,2020
27,FEMENINO,25,5,207,2020
22,FEMENINO,25,3,224,2020
24,MASCULINO,25,9,224,2020
29,FEMENINO,25,9,258,2020
19,MASCULINO,25,6,258,2020
26,MASCULINO,25,7,258,2020
25,FEMENINO,25,6,258,2020
25,FEMENINO,25,3,215,2020
24,FEMENINO,25,3,215,2020
21,MASCULINO,25,8,215,2020
20,MASCULINO,25,8,215,2020
19,FEMENINO,25,8,215,2020
24,FEMENINO,25,6,215,2020
26,FEMENINO,25,7,215,2020
23,MASCULINO,25,6,215,2020
24,FEMENINO,25,9,215,2020
23,FEMENINO,25,5,237,2020
26,FEMENINO,25,1,237,2020
22,MASCULINO,25,7,237,2020
23,MASCULINO,25,9,237,2020
29,FEMENINO,25,9,237,2020
25,FEMENINO,25,2,237,2020
29,MASCULINO,25,1,211,2020
24,MASCULINO,25,5,211,2020
21,FEMENINO,25,5,211,2020
22,FEMENINO,25,9,211,2020
22,FEMENINO,25,9,211,2020
18,FEMENINO,25,4,211,2020
18,FEMENINO,25,4,190,2020
28,FEMENINO,25,7,190,2020
24,FEMENINO,25,6,190,2020
20,FEMENINO,25,7,190,2020
29,MASCULINO,25,10,190,2020
21,FEMENINO,25,9,190,2020
25,FEMENINO,25,7,190,2020
19,FEMENINO,25,7,190,2020
21,FEMENINO,25,7,215,2020
20,FEMENINO,25,3,215,2020
27,FEMENINO,25,5,215,2020
29,FEMENINO,25,2,215,2020
22,FEMENINO,25,10,227,2020
29,MASCULINO,25,8,176,2020
20,FEMENINO,25,3,176,2020
25,MASCULINO,25,7,176,2020
24,FEMENINO,25,7,209,2020
21,FEMENINO,25,6,209,2020
29,FEMENINO,25,9,226,2020
23,MASCULINO,25,5,226,2020
29,FEMENINO,25,8,226,2020
20,FEMENINO,25,6,226,2020
29,MASCULINO,25,6,226,2020
25,MASCULINO,25,6,226,2020
20,FEMENINO,25,7,226,2020
18,FEMENINO,25,8,210,2020
26,FEMENINO,25,9,210,2020
26,FEMENINO,25,4,210,2020
23,FEMENINO,25,9,187,2020
29,FEMENINO,25,7,187,2020
28,FEMENINO,25,4,187,2020
23,MASCULINO,25,4,187,2020
21,FEMENINO,25,4,213,2020
24,MASCULINO,25,4,213,2020
22,MASCULINO,25,4,213,2020
22,MASCULINO,25,9,213,2020
22,FEMENINO,25,5,257,2020
23,FEMENINO,25,5,257,2020
28,FEMENINO,25,3,257,2020
27,FEMENINO,25,6,257,2020
24,FEMENINO,25,5,248,2020
28,FEMENINO,25,5,200,2020
23,FEMENINO,25,8,229,2020
23,FEMENINO,25,5,229,2020
20,MASCULINO,25,6,229,2020
28,MASCULINO,25,3,229,2020
29,FEMENINO,25,5,229,2020
28,FEMENINO,25,7,229,2020
26,FEMENINO,25,8,263,2020
21,FEMENINO,25,2,263,2020
22,FEMENINO,25,8,263,2020
20,FEMENINO,25,1,199,2020
27,FEMENINO,25,7,199,2020
24,FEMENINO,25,10,199,2020
18,FEMENINO,25,8,199,2020
24,FEMENINO,25,5,199,2020
22,MASCULINO,25,3,216,2020
29,MASCULINO,25,3,184,2020
29,FEMENINO,25,3,184,2020
19,FEMENINO,25,5,184,2020
23,MASCULINO,25,9,184,2020
21,FEMENINO,25,8,201,2020
25,FEMENINO,25,7,201,2020
28,FEMENINO,25,7,201,2020
28,MASCULINO,25,7,201,2020
29,FEMENINO,25,8,228,2020
19,FEMENINO,25,3,228,2020
18,FEMENINO,25,7,228,2020
20,FEMENINO,25,7,228,2020
23,FEMENINO,25,8,228,2020
22,FEMENINO,25,2,228,2020
24,MASCULINO,25,9,214,2020
24,FEMENINO,25,8,214,2020
21,MASCULINO,25,6,210,2020
21,MASCULINO,25,5,210,2020
20,FEMENINO,25,6,210,2020
26,MASCULINO,25,9,367,2020
21,MASCULINO,25,4,367,2020
18,FEMENINO,25,4,367,2020
26,FEMENINO,25,4,367,2020
26,MASCULINO,25,10,367,2020
24,MASCULINO,25,7,355,2020
18,FEMENINO,25,9,355,2020
26,FEMENINO,25,5,355,2020
18,FEMENINO,25,6,355,2020
22,FEMENINO,25,3,355,2020
26,MASCULINO,25,3,355,2020
26,FEMENINO,25,5,339,2020
18,FEMENINO,25,5,339,2020
26,FEMENINO,25,9,339,2020
22,FEMENINO,25,5,339,2020
18,FEMENINO,25,5,339,2020
22,FEMENINO,25,2,339,2020
28,FEMENINO,25,1,339,2020
21,FEMENINO,25,1,339,2020
19,MASCULINO,25,1,339,2020
20,FEMENINO,25,2,436,2020
24,MASCULINO,25,2,436,2020
22,MASCULINO,25,3,436,2020
19,MASCULINO,25,3,436,2020
18,FEMENINO,25,4,415,2020
20,FEMENINO,25,9,415,2020
21,FEMENINO,25,4,415,2020
22,FEMENINO,25,6,377,2020
19,MASCULINO,25,6,377,2020
18,MASCULINO,25,4,377,2020
28,FEMENINO,25,9,371,2020
22,MASCULINO,25,10,371,2020
22,FEMENINO,25,9,352,2020
18,FEMENINO,25,4,352,2020
24,MASCULINO,25,4,398,2020
20,FEMENINO,25,6,398,2020
18,MASCULINO,25,5,398,2020
20,FEMENINO,25,6,398,2020
20,FEMENINO,25,8,472,2020
29,FEMENINO,25,3,472,2020
23,FEMENINO,25,9,472,2020
18,MASCULINO,25,5,523,2020
23,FEMENINO,25,9,523,2020
28,FEMENINO,25,3,523,2020
23,FEMENINO,25,5,523,2020
26,MASCULINO,25,2,481,2020
19,MASCULINO,25,5,481,2020
20,FEMENINO,25,3,481,2020
26,MASCULINO,25,10,481,2020
29,FEMENINO,25,9,481,2020
18,FEMENINO,25,6,481,2020
20,FEMENINO,25,9,388,2020
21,FEMENINO,25,6,388,2020
26,FEMENINO,25,3,496,2020
25,FEMENINO,25,7,496,2020
20,FEMENINO,25,7,496,2020
18,MASCULINO,25,1,496,2020
25,FEMENINO,25,3,496,2020
28,FEMENINO,25,7,495,2020
22,FEMENINO,25,9,371,2020
20,MASCULINO,25,8,371,2020
18,FEMENINO,25,8,371,2020
24,FEMENINO,25,7,371,2020
25,FEMENINO,25,6,371,2020
28,FEMENINO,25,6,371,2020
23,FEMENINO,25,2,371,2020
23,MASCULINO,25,2,371,2020
24,MASCULINO,25,9,364,2020
21,FEMENINO,25,9,364,2020
23,FEMENINO,25,6,364,2020
22,FEMENINO,25,4,349,2020
23,FEMENINO,25,6,349,2020
24,MASCULINO,25,5,349,2020
29,FEMENINO,25,2,349,2020
27,FEMENINO,25,5,349,2020
24,FEMENINO,25,1,349,2020
25,MASCULINO,25,1,349,2020
26,FEMENINO,25,1,349,2020
20,FEMENINO,25,1,349,2020
25,FEMENINO,25,8,361,2020
27,FEMENINO,25,8,361,2020
19,MASCULINO,25,6,361,2020
27,MASCULINO,25,10,361,2020
19,FEMENINO,25,6,361,2020
18,FEMENINO,25,10,270,2020
20,FEMENINO,25,3,338,2020
18,FEMENINO,25,7,338,2020
18,MASCULINO,25,7,437,2020
25,FEMENINO,25,6,437,2020
28,FEMENINO,25,2,301,2020
26,FEMENINO,25,2,436,2020
24,FEMENINO,25,9,436,2020
29,FEMENINO,25,9,393,2020
26,MASCULINO,25,2,393,2020
21,MASCULINO,25,2,393,2020
27,MASCULINO,25,4,393,2020
20,MASCULINO,25,8,393,2020
18,FEMENINO,25,8,393,2020
22,FEMENINO,25,5,393,2020
20,MASCULINO,25,5,393,2020
26,FEMENINO,25,4,393,2020
28,FEMENINO,25,3,386,2020
21,MASCULINO,25,2,386,2020
25,FEMENINO,25,7,386,2020
23,FEMENINO,25,7,386,2020
28,MASCULINO,25,10,449,2020
23,FEMENINO,25,7,449,2020
21,FEMENINO,25,6,346,2020
19,FEMENINO,25,4,346,2020
26,FEMENINO,25,8,346,2020
25,FEMENINO,26,3,449,2020
24,FEMENINO,26,8,383,2020
27,FEMENINO,26,8,383,2020
22,MASCULINO,26,4,408,2020
23,FEMENINO,26,8,407,2020
27,FEMENINO,26,5,422,2020
