cve_ent,cve_mun,edad,sexo,poblacion
05,05004,19,MASCULINO,41
05,05004,20,FEMENINO,152
05,05004,20,MASCULINO,44
05,05004,21,FEMENINO,55
05,05004,21,MASCULINO,17
05,05004,22,FEMENINO,107
05,05004,22,MASCULINO,39
05,05004,23,FEMENINO,121
05,05004,23,MASCULINO,37
05,05004,24,FEMENINO,156
05,05004,25,FEMENINO,198
05,05004,25,MASCULINO,14
05,05004,26,FEMENINO,132
05,05004,26,MASCULINO,5
05,05004,27,FEMENINO,99
05,05004,27,MASCULINO,27
05,05004,28,FEMENINO,125
05,05004,28,MASCULINO,17
05,05004,29,FEMENINO,168
05,05004,29,MASCULINO,10
05,05005,18,FEMENINO,7
05,05005,18,MASCULINO,5
05,05005,19,FEMENINO,5
05,05005,19,MASCULINO,5
05,05005,20,FEMENINO,12
05,05005,20,MASCULINO,7
05,05005,21,FEMENINO,2
05,05005,21,MASCULINO,4
05,05005,22,FEMENINO,4
05,05005,22,MASCULINO,4
05,05005,23,FEMENINO,8
05,05005,23,MASCULINO,3
05,05005,24,FEMENINO,6
05,05005,24,MASCULINO,1
05,05005,25,FEMENINO,5
05,05005,25,MASCULINO,4
05,05005,26,FEMENINO,4
05,05005,26,MASCULINO,1
05,05005,27,FEMENINO,9
05,05005,27,MASCULINO,1
05,05005,28,FEMENINO,5
05,05005,28,MASCULINO,1
05,05005,29,FEMENINO,8
05,05005,29,MASCULINO,1
05,05006,18,FEMENINO,119
05,05006,18,MASCULINO,63
05,05006,19,FEMENINO,113
05,05006,19,MASCULINO,36
05,05006,20,FEMENINO,112
05,05006,20,MASCULINO,63
05,05006,21,FEMENINO,94
05,05006,21,MASCULINO,49
05,05006,22,FEMENINO,113
05,05006,22,MASCULINO,37
05,05006,23,FEMENINO,136
05,05006,23,MASCULINO,47
05,05006,24,FEMENINO,124
05,05006,24,MASCULINO,50
05,05006,25,FEMENINO,157
05,05006,25,MASCULINO,52
05,05006,26,FEMENINO,98
05,05006,26,MASCULINO,40
05,05006,27,FEMENINO,136
05,05006,27,MASCULINO,37
05,05006,28,FEMENINO,128
05,05006,28,MASCULINO,28
05,05006,29,FEMENINO,140
05,05006,29,MASCULINO,26
05,05007,18,FEMENINO,45
05,05007,18,MASCULINO,23
05,05007,19,FEMENINO,42
05,05007,19,MASCULINO,36
05,05007,20,FEMENINO,56
05,05007,20,MASCULINO,37
05,05007,21,FEMENINO,63
05,05007,21,MASCULINO,14
05,05007,22,FEMENINO,90
05,05007,22,MASCULINO,6
05,05007,23,FEMENINO,50
05,05007,23,MASCULINO,16
05,05007,24,FEMENINO,59
05,05007,24,MASCULINO,11
05,05007,25,FEMENINO,45
05,05007,25,MASCULINO,25
05,05007,26,FEMENINO,62
05,05007,26,MASCULINO,15
05,05007,27,FEMENINO,85
05,05007,27,MASCULINO,7
05,05007,28,FEMENINO,46
05,05007,28,MASCULINO,12
05,05007,29,FEMENINO,40
05,05007,29,MASCULINO,6
05,05008,18,FEMENINO,7
05,05008,18,MASCULINO,7
05,05008,19,FEMENINO,8
05,05008,19,MASCULINO,5
05,05008,20,FEMENINO,12
05,05008,20,MASCULINO,3
05,05008,21,FEMENINO,21
05,05008,21,MASCULINO,1
05,05008,22,FEMENINO,22
05,05008,22,MASCULINO,2
05,05008,23,FEMENINO,13
05,05008,23,MASCULINO,8
05,05008,24,FEMENINO,13
05,05008,24,MASCULINO,7
05,05008,25,FEMENINO,16
05,05008,25,MASCULINO,3
05,05008,26,FEMENINO,12
05,05008,26,MASCULINO,5
05,05008,27,FEMENINO,26
05,05008,27,MASCULINO,4
05,05008,28,FEMENINO,20
05,05008,28,MASCULINO,3
05,05008,29,FEMENINO,13
05,05008,29,MASCULINO,3
05,05009,18,FEMENINO,256
05,05009,18,MASCULINO,41
05,05009,19,FEMENINO,189
05,05009,19,MASCULINO,65
05,05009,20,FEMENINO,344
05,05009,20,MASCULINO,69
05,05009,21,FEMENINO,282
05,05009,21,MASCULINO,80
05,05009,22,FEMENINO,389
05,05009,22,MASCULINO,48
05,05009,23,FEMENINO,413
05,05009,23,MASCULINO,68
05,05009,24,FEMENINO,304
05,05009,24,MASCULINO,67
05,05009,25,FEMENINO,366
05,05009,25,MASCULINO,42
05,05009,26,FEMENINO,234
05,05009,26,MASCULINO,66
05,05009,27,FEMENINO,227
05,05009,27,MASCULINO,66
05,05009,28,FEMENINO,120
05,05009,28,MASCULINO,44
05,05009,29,FEMENINO,258
05,05009,29,MASCULINO,58
05,05010,18,FEMENINO,243
05,05010,18,MASCULINO,212
05,05010,19,FEMENINO,190
05,05010,19,MASCULINO,137
05,05010,20,FEMENINO,433
05,05010,20,MASCULINO,135
05,05010,21,FEMENINO,285
05,05010,21,MASCULINO,126
05,05010,22,FEMENINO,285
05,05010,22,MASCULINO,108
05,05010,23,FEMENINO,339
05,05010,23,MASCULINO,151
05,05010,24,FEMENINO,386
05,05010,24,MASCULINO,85
05,05010,25,FEMENINO,269
05,05010,25,MASCULINO,68
05,05010,26,FEMENINO,507
05,05010,26,MASCULINO,54
05,05010,27,FEMENINO,364
05,05010,27,MASCULINO,127
05,05010,28,FEMENINO,258
05,05010,28,MASCULINO,74
05,05010,29,FEMENINO,329
05,05010,29,MASCULINO,70
05,05011,18,FEMENINO,34
05,05011,18,MASCULINO,41
05,05011,19,FEMENINO,35
05,05011,19,MASCULINO,10
05,05011,20,FEMENINO,77
05,05011,20,MASCULINO,13
05,05011,21,FEMENINO,58
05,05011,21,MASCULINO,6
05,05011,22,FEMENINO,44
05,05011,22,MASCULINO,12
05,05011,23,FEMENINO,55
05,05011,23,MASCULINO,12
05,05011,24,FEMENINO,48
05,05011,24,MASCULINO,28
05,05011,25,FEMENINO,60
05,05011,25,MASCULINO,11
05,05011,26,FEMENINO,79
05,05011,26,MASCULINO,15
05,05011,27,FEMENINO,80
05,05011,27,MASCULINO,10
05,05011,28,FEMENINO,77
05,05011,28,MASCULINO,18
05,05011,29,FEMENINO,57
05,05011,29,MASCULINO,7
05,05012,18,FEMENINO,4
05,05012,18,MASCULINO,1
05,05012,19,FEMENINO,4
05,05012,19,MASCULINO,3
05,05012,20,FEMENINO,8
05,05012,20,MASCULINO,4
05,05012,21,FEMENINO,9
05,05012,21,MASCULINO,2
05,05012,22,FEMENINO,6
05,05012,22,MASCULINO,1
05,05012,23,FEMENINO,9
05,05012,23,MASCULINO,1
05,05012,24,FEMENINO,6
05,05012,24,MASCULINO,1
05,05012,25,FEMENINO,7
05,05012,25,MASCULINO,3
05,05012,26,FEMENINO,13
05,05012,26,MASCULINO,1
05,05012,27,FEMENINO,1
05,05012,27,MASCULINO,5
05,05012,28,FEMENINO,9
05,05012,28,MASCULINO,3
05,05012,29,FEMENINO,6
05,05012,29,MASCULINO,3
05,05013,18,FEMENINO,10
05,05013,18,MASCULINO,3
05,05013,19,FEMENINO,6
05,05013,20,FEMENINO,4
05,05013,20,MASCULINO,4
05,05013,21,FEMENINO,15
05,05013,21,MASCULINO,1
05,05013,22,FEMENINO,9
05,05013,22,MASCULINO,1
05,05013,23,FEMENINO,7
05,05013,24,FEMENINO,10
05,05013,24,MASCULINO,2
05,05013,25,FEMENINO,15
05,05013,26,FEMENINO,4
05,05013,26,MASCULINO,4
05,05013,27,FEMENINO,2
05,05013,27,MASCULINO,1
05,05013,28,FEMENINO,7
05,05013,28,MASCULINO,1
05,05013,29,FEMENINO,8
05,05013,29,MASCULINO,2
05,05014,18,FEMENINO,37
05,05014,18,MASCULINO,13
05,05014,19,FEMENINO,32
05,05014,19,MASCULINO,32
05,05014,20,FEMENINO,48
05,05014,20,MASCULINO,17
05,05014,21,FEMENINO,40
05,05014,21,MASCULINO,20
05,05014,22,FEMENINO,40
05,05014,22,MASCULINO,20
05,05014,23,FEMENINO,31
05,05014,23,MASCULINO,9
05,05014,24,FEMENINO,41
05,05014,24,MASCULINO,16
05,05014,25,FEMENINO,36
05,05014,25,MASCULINO,9
05,05014,26,FEMENINO,27
05,05014,26,MASCULINO,8
05,05014,27,FEMENINO,58
05,05014,27,MASCULINO,17
05,05014,28,FEMENINO,41
05,05014,28,MASCULINO,16
05,05014,29,FEMENINO,28
05,05014,29,MASCULINO,5
05,05015,18,FEMENINO,4
05,05015,18,MASCULINO,1
05,05015,19,FEMENINO,5
05,05015,19,MASCULINO,1
05,05015,20,FEMENINO,9
05,05015,20,MASCULINO,1
05,05015,21,FEMENINO,6
05,05015,21,MASCULINO,2
05,05015,22,FEMENINO,8
05,05015,22,MASCULINO,1
05,05015,23,FEMENINO,9
05,05015,23,MASCULINO,2
05,05015,24,FEMENINO,8
05,05015,24,MASCULINO,3
05,05015,25,FEMENINO,9
05,05015,26,FEMENINO,6
05,05015,26,MASCULINO,1
05,05015,27,FEMENINO,9
05,05015,27,MASCULINO,1
05,05015,28,FEMENINO,12
05,05015,29,FEMENINO,8
05,05016,18,FEMENINO,2
05,05016,18,MASCULINO,4
05,05016,19,FEMENINO,7
05,05016,19,MASCULINO,2
05,05016,20,FEMENINO,4
05,05016,20,MASCULINO,4
05,05016,21,FEMENINO,5
05,05016,21,MASCULINO,3
05,05016,22,FEMENINO,8
05,05016,22,MASCULINO,3
05,05016,23,FEMENINO,6
05,05016,23,MASCULINO,6
05,05016,24,FEMENINO,8
05,05016,24,MASCULINO,5
05,05016,25,FEMENINO,3
05,05016,25,MASCULINO,2
05,05016,26,FEMENINO,9
05,05016,26,MASCULINO,3
05,05016,27,FEMENINO,10
05,05016,27,MASCULINO,2
05,05016,28,FEMENINO,7
05,05016,28,MASCULINO,1
05,05016,29,FEMENINO,2
05,05016,29,MASCULINO,2
05,05017,18,FEMENINO,327
05,05017,18,MASCULINO,222
05,05017,19,FEMENINO,446
05,05017,19,MASCULINO,176
05,05017,20,FEMENINO,493
05,05017,20,MASCULINO,132
05,05017,21,FEMENINO,465
05,05017,21,MASCULINO,181
05,05017,22,FEMENINO,488
05,05017,22,MASCULINO,196
05,05017,23,FEMENINO,442
05,05017,23,MASCULINO,150
05,05017,24,FEMENINO,489
05,05017,24,MASCULINO,107
05,05017,25,FEMENINO,490
05,05017,25,MASCULINO,153
05,05017,26,FEMENINO,359
05,05017,26,MASCULINO,109
05,05017,27,FEMENINO,545
05,05017,27,MASCULINO,66
05,05017,28,FEMENINO,405
05,05017,28,MASCULINO,83
05,05017,29,FEMENINO,643
05,05017,29,MASCULINO,88
05,05018,18,FEMENINO,572
05,05018,18,MASCULINO,319
05,05018,19,FEMENINO,916
05,05018,19,MASCULINO,320
05,05018,20,FEMENINO,751
05,05018,20,MASCULINO,243
05,05018,21,FEMENINO,771
05,05018,21,MASCULINO,153
05,05018,22,FEMENINO,824
05,05018,22,MASCULINO,361
05,05018,23,FEMENINO,1056
05,05018,23,MASCULINO,366
05,05018,24,FEMENINO,735
05,05018,24,MASCULINO,249
05,05018,25,FEMENINO,1052
05,05018,25,MASCULINO,337
05,05018,26,FEMENINO,892
05,05018,26,MASCULINO,248
05,05018,27,FEMENINO,927
05,05018,27,MASCULINO,239
05,05018,28,FEMENINO,1115
05,05018,28,MASCULINO,255
05,05018,29,FEMENINO,994
05,05018,29,MASCULINO,208
05,05019,18,FEMENINO,36
05,05019,18,MASCULINO,13
05,05019,19,FEMENINO,14
05,05019,19,MASCULINO,12
05,05019,20,FEMENINO,27
05,05019,21,FEMENINO,37
05,05019,21,MASCULINO,16
05,05019,22,FEMENINO,35
05,05019,22,MASCULINO,8
05,05019,23,FEMENINO,40
05,05019,23,MASCULINO,16
05,05019,24,FEMENINO,24
05,05019,24,MASCULINO,6
05,05019,25,FEMENINO,33
05,05019,25,MASCULINO,4
05,05019,26,FEMENINO,26
05,05019,26,MASCULINO,4
05,05019,27,FEMENINO,25
05,05019,27,MASCULINO,6
05,05019,28,FEMENINO,38
05,05019,28,MASCULINO,2
05,05019,29,FEMENINO,22
05,05020,18,FEMENINO,249
05,05020,18,MASCULINO,100
05,05020,19,FEMENINO,253
05,05020,19,MASCULINO,129
05,05020,20,FEMENINO,226
05,05020,20,MASCULINO,185
05,05020,21,FEMENINO,258
05,05020,21,MASCULINO,87
05,05020,22,FEMENINO,366
05,05020,22,MASCULINO,153
05,05020,23,FEMENINO,364
05,05020,23,MASCULINO,145
05,05020,24,FEMENINO,328
05,05020,24,MASCULINO,98
05,05020,25,FEMENINO,286
05,05020,25,MASCULINO,179
05,05020,26,FEMENINO,362
05,05020,26,MASCULINO,75
05,05020,27,FEMENINO,274
05,05020,27,MASCULINO,109
05,05020,28,FEMENINO,305
05,05020,28,MASCULINO,102
05,05020,29,FEMENINO,342
05,05020,29,MASCULINO,104
05,05021,18,FEMENINO,12
05,05021,18,MASCULINO,10
05,05021,19,FEMENINO,18
05,05021,19,MASCULINO,5
05,05021,20,FEMENINO,24
05,05021,20,MASCULINO,16
05,05021,21,FEMENINO,22
05,05021,21,MASCULINO,14
05,05021,22,FEMENINO,30
05,05021,22,MASCULINO,18
05,05021,23,FEMENINO,24
05,05021,23,MASCULINO,9
05,05021,24,FEMENINO,38
05,05021,24,MASCULINO,7
05,05021,25,FEMENINO,31
05,05021,25,MASCULINO,21
05,05021,26,FEMENINO,22
05,05021,26,MASCULINO,5
05,05021,27,FEMENINO,18
05,05021,27,MASCULINO,11
05,05021,28,FEMENINO,18
05,05021,28,MASCULINO,10
05,05021,29,FEMENINO,37
05,05021,29,MASCULINO,8
05,05022,18,FEMENINO,120
05,05022,18,MASCULINO,80
05,05022,19,FEMENINO,144
05,05022,19,MASCULINO,70
05,05022,20,FEMENINO,171
05,05022,20,MASCULINO,55
05,05022,21,FEMENINO,140
05,05022,21,MASCULINO,64
05,05022,22,FEMENINO,126
05,05022,22,MASCULINO,49
05,05022,23,FEMENINO,137
05,05022,23,MASCULINO,40
05,05022,24,FEMENINO,146
05,05022,24,MASCULINO,50
05,05022,25,FEMENINO,201
05,05022,25,MASCULINO,70
05,05022,26,FEMENINO,208
05,05022,26,MASCULINO,36
05,05022,27,FEMENINO,178
05,05022,27,MASCULINO,27
05,05022,28,FEMENINO,180
05,05022,28,MASCULINO,55
05,05022,29,FEMENINO,194
05,05022,29,MASCULINO,16
05,05023,18,FEMENINO,50
05,05023,18,MASCULINO,22
05,05023,19,FEMENINO,47
05,05023,19,MASCULINO,24
05,05023,20,FEMENINO,47
05,05023,20,MASCULINO,18
05,05023,21,FEMENINO,50
05,05023,21,MASCULINO,18
05,05023,22,FEMENINO,27
05,05023,22,MASCULINO,12
05,05023,23,FEMENINO,40
05,05023,23,MASCULINO,9
05,05023,24,FEMENINO,63
05,05023,24,MASCULINO,11
05,05023,25,FEMENINO,66
05,05023,25,MASCULINO,21
05,05023,26,FEMENINO,56
05,05023,26,MASCULINO,6
05,05023,27,FEMENINO,38
05,05023,27,MASCULINO,9
05,05023,28,FEMENINO,51
05,05023,28,MASCULINO,3
05,05023,29,FEMENINO,45
05,05023,29,MASCULINO,9
05,05024,18,FEMENINO,183
05,05024,18,MASCULINO,108
05,05024,19,FEMENINO,89
05,05024,19,MASCULINO,84
05,05024,20,FEMENINO,193
05,05024,20,MASCULINO,85
05,05024,21,FEMENINO,120
05,05024,21,MASCULINO,22
05,05024,22,FEMENINO,149
05,05024,22,MASCULINO,70
05,05024,23,FEMENINO,146
05,05024,23,MASCULINO,32
05,05024,24,FEMENINO,202
05,05024,24,MASCULINO,36
05,05024,25,FEMENINO,194
05,05024,25,MASCULINO,38
05,05024,26,FEMENINO,148
05,05024,26,MASCULINO,66
05,05024,27,FEMENINO,139
05,05024,27,MASCULINO,31
05,05024,28,FEMENINO,104
05,05024,28,MASCULINO,16
05,05024,29,FEMENINO,122
05,05024,29,MASCULINO,52
05,05025,18,FEMENINO,517
05,05025,18,MASCULINO,220
05,05025,19,FEMENINO,489
05,05025,19,MASCULINO,247
05,05025,20,FEMENINO,826
05,05025,20,MASCULINO,304
05,05025,21,FEMENINO,733
05,05025,21,MASCULINO,273
05,05025,22,FEMENINO,975
05,05025,22,MASCULINO,360
05,05025,23,FEMENINO,964
05,05025,23,MASCULINO,224
05,05025,24,FEMENINO,546
05,05025,24,MASCULINO,142
05,05025,25,FEMENINO,900
05,05025,25,MASCULINO,163
05,05025,26,FEMENINO,617
05,05025,26,MASCULINO,110
05,05025,27,FEMENINO,768
05,05025,27,MASCULINO,207
05,05025,28,FEMENINO,615
05,05025,28,MASCULINO,164
05,05025,29,FEMENINO,719
05,05025,29,MASCULINO,109
05,05026,18,FEMENINO,17
05,05026,18,MASCULINO,9
05,05026,19,FEMENINO,17
05,05026,19,MASCULINO,7
05,05026,20,FEMENINO,5
05,05026,20,MASCULINO,10
05,05026,21,FEMENINO,12
05,05026,21,MASCULINO,7
05,05026,22,FEMENINO,17
05,05026,22,MASCULINO,5
05,05026,23,FEMENINO,11
05,05026,23,MASCULINO,5
05,05026,24,FEMENINO,20
05,05026,24,MASCULINO,5
05,05026,25,FEMENINO,23
05,05026,25,MASCULINO,4
05,05026,26,FEMENINO,19
05,05026,26,MASCULINO,7
05,05026,27,FEMENINO,17
05,05026,27,MASCULINO,3
05,05026,28,FEMENINO,12
05,05026,28,MASCULINO,3
05,05026,29,FEMENINO,16
05,05026,29,MASCULINO,2
05,05027,18,FEMENINO,441
05,05027,18,MASCULINO,127
05,05027,19,FEMENINO,515
05,05027,19,MASCULINO,124
05,05027,20,FEMENINO,397
05,05027,20,MASCULINO,135
05,05027,21,FEMENINO,397
05,05027,21,MASCULINO,163
05,05027,22,FEMENINO,486
05,05027,22,MASCULINO,111
05,05027,23,FEMENINO,576
05,05027,23,MASCULINO,258
05,05027,24,FEMENINO,495
05,05027,24,MASCULINO,40
05,05027,25,FEMENINO,577
05,05027,25,MASCULINO,79
05,05027,26,FEMENINO,591
05,05027,26,MASCULINO,101
05,05027,27,FEMENINO,527
05,05027,27,MASCULINO,58
05,05027,28,FEMENINO,719
05,05027,28,MASCULINO,81
05,05027,29,FEMENINO,638
05,05027,29,MASCULINO,25
05,05028,18,FEMENINO,211
05,05028,18,MASCULINO,145
05,05028,19,FEMENINO,179
05,05028,19,MASCULINO,116
05,05028,20,FEMENINO,215
05,05028,20,MASCULINO,63
05,05028,21,FEMENINO,218
05,05028,21,MASCULINO,73
05,05028,22,FEMENINO,244
05,05028,22,MASCULINO,151
05,05028,23,FEMENINO,221
05,05028,23,MASCULINO,38
05,05028,24,FEMENINO,286
05,05028,24,MASCULINO,57
05,05028,25,FEMENINO,331
05,05028,25,MASCULINO,89
05,05028,26,FEMENINO,227
05,05028,26,MASCULINO,108
05,05028,27,FEMENINO,217
05,05028,27,MASCULINO,79
05,05028,28,FEMENINO,374
05,05028,28,MASCULINO,62
05,05028,29,FEMENINO,296
05,05028,29,MASCULINO,49
05,05029,18,FEMENINO,4
05,05029,18,MASCULINO,5
05,05029,19,FEMENINO,6
05,05029,20,FEMENINO,11
05,05029,20,MASCULINO,5
05,05029,21,FEMENINO,14
05,05029,21,MASCULINO,4
05,05029,22,FEMENINO,12
05,05029,22,MASCULINO,2
05,05029,23,FEMENINO,10
05,05029,23,MASCULINO,4
05,05029,24,FEMENINO,10
05,05029,24,MASCULINO,2
05,05029,25,FEMENINO,14
05,05029,25,MASCULINO,2
05,05029,26,FEMENINO,9
05,05029,26,MASCULINO,3
05,05029,27,FEMENINO,13
05,05029,27,MASCULINO,2
05,05029,28,FEMENINO,9
05,05029,28,MASCULINO,2
05,05029,29,FEMENINO,9
05,05029,29,MASCULINO,2
05,05030,18,FEMENINO,2591
05,05030,18,MASCULINO,1521
05,05030,19,FEMENINO,2428
05,05030,19,MASCULINO,1204
05,05030,20,FEMENINO,3136
05,05030,20,MASCULINO,1007
05,05030,21,FEMENINO,2739
05,05030,21,MASCULINO,1119
05,05030,22,FEMENINO,3070
05,05030,22,MASCULINO,1209
05,05030,23,FEMENINO,3287
05,05030,23,MASCULINO,1332
05,05030,24,FEMENINO,3603
05,05030,24,MASCULINO,949
05,05030,25,FEMENINO,4221
05,05030,25,MASCULINO,1000
05,05030,26,FEMENINO,3584
05,05030,26,MASCULINO,850
05,05030,27,FEMENINO,2988
05,05030,27,MASCULINO,861
05,05030,28,FEMENINO,3144
05,05030,28,MASCULINO,835
05,05030,29,FEMENINO,2854
05,05030,29,MASCULINO,518
05,05031,18,FEMENINO,93
05,05031,18,MASCULINO,35
05,05031,19,FEMENINO,56
05,05031,19,MASCULINO,17
05,05031,20,FEMENINO,55
05,05031,20,MASCULINO,28
05,05031,21,FEMENINO,81
05,05031,21,MASCULINO,17
05,05031,22,FEMENINO,116
05,05031,22,MASCULINO,49
05,05031,23,FEMENINO,118
05,05031,23,MASCULINO,33
05,05031,24,FEMENINO,71
05,05031,24,MASCULINO,34
05,05031,25,FEMENINO,98
05,05031,25,MASCULINO,12
05,05031,26,FEMENINO,136
05,05031,26,MASCULINO,16
05,05031,27,FEMENINO,104
05,05031,27,MASCULINO,47
05,05031,28,FEMENINO,70
05,05031,28,MASCULINO,29
05,05031,29,FEMENINO,94
05,05031,29,MASCULINO,9
05,05032,18,FEMENINO,121
05,05032,18,MASCULINO,87
05,05032,19,FEMENINO,75
05,05032,19,MASCULINO,75
05,05032,20,FEMENINO,135
05,05032,20,MASCULINO,78
05,05032,21,FEMENINO,160
05,05032,21,MASCULINO,58
05,05032,22,FEMENINO,148
05,05032,22,MASCULINO,63
05,05032,23,FEMENINO,178
05,05032,23,MASCULINO,45
05,05032,24,FEMENINO,194
05,05032,24,MASCULINO,60
05,05032,25,FEMENINO,181
05,05032,25,MASCULINO,49
05,05032,26,FEMENINO,160
05,05032,26,MASCULINO,37
05,05032,27,FEMENINO,177
05,05032,27,MASCULINO,7
05,05032,28,FEMENINO,199
05,05032,28,MASCULINO,69
05,05032,29,FEMENINO,151
05,05032,29,MASCULINO,70
05,05033,18,FEMENINO,258
05,05033,18,MASCULINO,196
05,05033,19,FEMENINO,295
05,05033,19,MASCULINO,265
05,05033,20,FEMENINO,520
05,05033,20,MASCULINO,200
05,05033,21,FEMENINO,470
05,05033,21,MASCULINO,147
05,05033,22,FEMENINO,445
05,05033,22,MASCULINO,184
05,05033,23,FEMENINO,554
05,05033,23,MASCULINO,141
05,05033,24,FEMENINO,377
05,05033,24,MASCULINO,215
05,05033,25,FEMENINO,363
05,05033,25,MASCULINO,54
05,05033,26,FEMENINO,452
05,05033,26,MASCULINO,48
05,05033,27,FEMENINO,510
05,05033,27,MASCULINO,46
05,05033,28,FEMENINO,409
05,05033,28,MASCULINO,31
05,05033,29,FEMENINO,452
05,05033,29,MASCULINO,64
05,05034,18,FEMENINO,19
05,05034,18,MASCULINO,15
05,05034,19,FEMENINO,37
05,05034,19,MASCULINO,4
05,05034,20,FEMENINO,32
05,05034,20,MASCULINO,7
05,05034,21,FEMENINO,37
05,05034,21,MASCULINO,3
05,05034,22,FEMENINO,27
05,05034,22,MASCULINO,11
05,05034,23,FEMENINO,36
05,05034,23,MASCULINO,8
05,05034,24,FEMENINO,30
05,05034,24,MASCULINO,6
05,05034,25,FEMENINO,38
05,05034,25,MASCULINO,10
05,05034,26,FEMENINO,39
05,05034,26,MASCULINO,2
05,05034,27,FEMENINO,50
05,05034,27,MASCULINO,2
05,05034,28,FEMENINO,63
05,05034,28,MASCULINO,13
05,05034,29,FEMENINO,46
05,05034,29,MASCULINO,5
05,05035,18,FEMENINO,1784
05,05035,18,MASCULINO,1534
05,05035,19,FEMENINO,2425
05,05035,19,MASCULINO,1326
05,05035,20,FEMENINO,2216
05,05035,20,MASCULINO,937
05,05035,21,FEMENINO,2310
05,05035,21,MASCULINO,857
05,05035,22,FEMENINO,2132
05,05035,22,MASCULINO,1150
05,05035,23,FEMENINO,2145
05,05035,23,MASCULINO,405
05,05035,24,FEMENINO,2339
05,05035,24,MASCULINO,838
05,05035,25,FEMENINO,2181
05,05035,25,MASCULINO,727
05,05035,26,FEMENINO,2818
05,05035,26,MASCULINO,697
05,05035,27,FEMENINO,2496
05,05035,27,MASCULINO,733
05,05035,28,FEMENINO,2421
05,05035,28,MASCULINO,748
05,05035,29,FEMENINO,2185
05,05035,29,MASCULINO,572
05,05036,18,FEMENINO,97
05,05036,18,MASCULINO,98
05,05036,19,FEMENINO,69
05,05036,19,MASCULINO,47
05,05036,20,FEMENINO,110
05,05036,20,MASCULINO,62
05,05036,21,FEMENINO,110
05,05036,21,MASCULINO,35
05,05036,22,FEMENINO,111
05,05036,22,MASCULINO,32
05,05036,23,FEMENINO,109
05,05036,23,MASCULINO,33
05,05036,24,FEMENINO,115
05,05036,24,MASCULINO,34
05,05036,25,FEMENINO,113
05,05036,25,MASCULINO,19
05,05036,26,FEMENINO,119
05,05036,26,MASCULINO,11
05,05036,27,FEMENINO,88
05,05036,27,MASCULINO,17
05,05036,28,FEMENINO,73
05,05036,28,MASCULINO,20
05,05036,29,FEMENINO,55
05,05036,29,MASCULINO,11
05,05037,18,FEMENINO,15
05,05037,18,MASCULINO,5
05,05037,19,FEMENINO,32
05,05037,19,MASCULINO,11
05,05037,20,FEMENINO,32
05,05037,20,MASCULINO,11
05,05037,21,FEMENINO,18
05,05037,21,MASCULINO,10
05,05037,22,FEMENINO,14
05,05037,22,MASCULINO,6
05,05037,23,FEMENINO,44
05,05037,23,MASCULINO,5
05,05037,24,FEMENINO,26
05,05037,25,FEMENINO,35
05,05037,25,MASCULINO,5
05,05037,26,FEMENINO,38
05,05037,26,MASCULINO,10
05,05037,27,FEMENINO,38
05,05037,27,MASCULINO,3
05,05037,28,FEMENINO,23
05,05037,29,FEMENINO,23
05,05037,29,MASCULINO,2
05,05038,18,FEMENINO,58
05,05038,18,MASCULINO,24
05,05038,19,FEMENINO,39
05,05038,19,MASCULINO,14
05,05038,20,FEMENINO,69
05,05038,20,MASCULINO,13
05,05038,21,FEMENINO,55
05,05038,21,MASCULINO,31
05,05038,22,FEMENINO,61
05,05038,22,MASCULINO,11
05,05038,23,FEMENINO,55
05,05038,23,MASCULINO,16
05,05038,24,FEMENINO,40
05,05038,24,MASCULINO,7
05,05038,25,FEMENINO,71
05,05038,25,MASCULINO,24
05,05038,26,FEMENINO,62
05,05038,26,MASCULINO,22
05,05038,27,FEMENINO,66
05,05038,27,MASCULINO,14
05,05038,28,FEMENINO,55
05,05038,28,MASCULINO,19
05,05038,29,FEMENINO,34
05,05038,29,MASCULINO,20
06,06001,18,FEMENINO,80
06,06001,18,MASCULINO,52
06,06001,19,FEMENINO,87
06,06001,19,MASCULINO,20
06,06001,20,FEMENINO,96
06,06001,20,MASCULINO,29
06,06001,21,FEMENINO,91
06,06001,21,MASCULINO,7
06,06001,22,FEMENINO,97
06,06001,22,MASCULINO,26
06,06001,23,FEMENINO,81
06,06001,23,MASCULINO,3
06,06001,24,FEMENINO,74
06,06001,24,MASCULINO,35
06,06001,25,FEMENINO,94
06,06001,25,MASCULINO,11
06,06001,26,FEMENINO,94
06,06001,26,MASCULINO,41
06,06001,27,FEMENINO,98
06,06001,27,MASCULINO,21
06,06001,28,FEMENINO,104
06,06001,28,MASCULINO,12
06,06001,29,FEMENINO,61
06,06001,29,MASCULINO,6
06,06002,18,FEMENINO,288
06,06002,18,MASCULINO,252
06,06002,19,FEMENINO,432
06,06002,19,MASCULINO,128
06,06002,20,FEMENINO,346
06,06002,20,MASCULINO,182
06,06002,21,FEMENINO,183
06,06002,21,MASCULINO,73
06,06002,22,FEMENINO,328
06,06002,22,MASCULINO,93
06,06002,23,FEMENINO,275
06,06002,23,MASCULINO,124
06,06002,24,FEMENINO,402
06,06002,24,MASCULINO,135
06,06002,25,FEMENINO,403
06,06002,25,MASCULINO,130
06,06002,26,FEMENINO,204
06,06002,26,MASCULINO,82
06,06002,27,FEMENINO,362
06,06002,27,MASCULINO,49
06,06002,28,FEMENINO,348
06,06002,28,MASCULINO,120
